"Time (s) Run #2";"Angle, Ch 1+2 (rad) Run #2";"Angular Velocity, Ch 1+2 (rad/s) Run #2";"Angular Acceleration, Ch 1+2 (rad/s²) Run #2";"Position, Ch 1+2 (m) Run #2";"Velocity, Ch 1+2 (m/s) Run #2";"Acceleration, Ch 1+2 (m/s²) Run #2";"Angle, Ch 3+4 (rad) Run #2";"Angular Velocity, Ch 3+4 (rad/s) Run #2";"Angular Acceleration, Ch 3+4 (rad/s²) Run #2";"Position, Ch 3+4 (m) Run #2";"Velocity, Ch 3+4 (m/s) Run #2";"Acceleration, Ch 3+4 (m/s²) Run #2";"Output Voltage (V) Run #2";"Output Current (A) Run #2";"Time (s) Run #3";"Angle, Ch 1+2 (rad) Run #3";"Angular Velocity, Ch 1+2 (rad/s) Run #3";"Angular Acceleration, Ch 1+2 (rad/s²) Run #3";"Position, Ch 1+2 (m) Run #3";"Velocity, Ch 1+2 (m/s) Run #3";"Acceleration, Ch 1+2 (m/s²) Run #3";"Angle, Ch 3+4 (rad) Run #3";"Angular Velocity, Ch 3+4 (rad/s) Run #3";"Angular Acceleration, Ch 3+4 (rad/s²) Run #3";"Position, Ch 3+4 (m) Run #3";"Velocity, Ch 3+4 (m/s) Run #3";"Acceleration, Ch 3+4 (m/s²) Run #3";"Output Voltage (V) Run #3";"Output Current (A) Run #3";"Time (s) Run #4";"Angle, Ch 1+2 (rad) Run #4";"Angular Velocity, Ch 1+2 (rad/s) Run #4";"Angular Acceleration, Ch 1+2 (rad/s²) Run #4";"Position, Ch 1+2 (m) Run #4";"Velocity, Ch 1+2 (m/s) Run #4";"Acceleration, Ch 1+2 (m/s²) Run #4";"Angle, Ch 3+4 (rad) Run #4";"Angular Velocity, Ch 3+4 (rad/s) Run #4";"Angular Acceleration, Ch 3+4 (rad/s²) Run #4";"Position, Ch 3+4 (m) Run #4";"Velocity, Ch 3+4 (m/s) Run #4";"Acceleration, Ch 3+4 (m/s²) Run #4";"Output Voltage (V) Run #4";"Output Current (A) Run #4"
19,000;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,498E-4;19,000;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,293E-4;;;;;;;;;;;;;;;
19,050;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,739E-4;19,050;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,400E-4;;;;;;;;;;;;;;;
19,100;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,945E-4;19,100;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,225E-4;;;;;;;;;;;;;;;
19,150;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,382E-4;19,150;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,518E-4;;;;;;;;;;;;;;;
19,200;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,480E-4;19,200;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,305E-4;;;;;;;;;;;;;;;
19,250;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,388E-4;19,250;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,105E-4;;;;;;;;;;;;;;;
19,300;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,385E-4;19,300;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,364E-4;;;;;;;;;;;;;;;
19,350;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,523E-4;19,350;-0,017;0,000;;-4,1667E-4;0,000;;0,000;0,000;;0,0000;0,000;;0,002;-7,895E-4;;;;;;;;;;;;;;;
19,400;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,064E-4;19,400;-0,017;0,000;;-4,1667E-4;0,000;;0,000;0,000;;0,0000;0,000;;0,002;-7,616E-4;;;;;;;;;;;;;;;
19,450;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,758E-4;19,450;-0,017;;;-4,1667E-4;;;0,000;;;0,0000;;;0,002;-6,719E-4;;;;;;;;;;;;;;;
19,500;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,647E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19,550;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,906E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19,600;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,759E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19,650;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,423E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19,700;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,199E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19,750;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,607E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19,800;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,012E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19,850;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,090E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19,900;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,969E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19,950;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,024E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20,000;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,870E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20,050;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,444E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20,100;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,266E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20,150;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,292E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20,200;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,935E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20,250;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,216E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20,300;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,001;-7,599E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20,350;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,887E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20,400;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,985E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20,450;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,001;-8,443E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20,500;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,380E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20,550;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,001;-8,942E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20,600;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;9,961E-4;-8,384E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20,650;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,001;-7,777E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20,700;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,686E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20,750;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,810E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20,800;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,001;-7,797E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20,850;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,001;-7,785E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20,900;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,069E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20,950;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,534E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21,000;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,899E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21,050;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,185E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21,100;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,591E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21,150;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,756E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21,200;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,376E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21,250;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,695E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21,300;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,631E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21,350;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,996E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21,400;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,538E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21,450;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,938E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21,500;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,704E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21,550;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,281E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21,600;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,160E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21,650;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,346E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21,700;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,042E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21,750;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,987E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21,800;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,457E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21,850;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,738E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21,900;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,945E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21,950;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,751E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22,000;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,774E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22,050;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,303E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22,100;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,346E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22,150;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,720E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22,200;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,058E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22,250;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,004E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22,300;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,734E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22,350;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,722E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22,400;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,625E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22,450;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,033E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22,500;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,985E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22,550;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,702E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22,600;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,493E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22,650;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,137E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22,700;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,300E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22,750;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,355E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22,800;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,536E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22,850;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,396E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22,900;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,668E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22,950;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,557E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23,000;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,638E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23,050;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,965E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23,100;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,684E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23,150;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,028E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23,200;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,861E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23,250;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,599E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23,300;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,398E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23,350;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,826E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23,400;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,269E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23,450;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,345E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23,500;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,992E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23,550;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,317E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23,600;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,842E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23,650;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,736E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23,700;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,497E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23,750;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,773E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23,800;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,813E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23,850;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,196E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23,900;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,202E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23,950;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,599E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,000;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,427E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,050;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,901E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,100;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,035E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,150;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,985E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,200;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-9,013E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,250;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,996E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,300;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,636E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,350;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,668E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,400;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,709E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,450;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,250E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,500;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,205E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,550;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,545E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,600;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,690E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,650;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,024E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,700;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,613E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,750;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,380E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,800;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,731E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,850;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,520E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,900;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,987E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24,950;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,101E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25,000;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,754E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25,050;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,509E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25,100;-0,017;0,000;0,000;-4,1667E-4;0,000;0,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,736E-4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
